,all_preds,all_labels,all_preds_raw
2864,0.0,0,0.34292036
2865,0.0,0,0.42662024
2866,0.0,0,0.065704025
2867,0.0,0,0.11419303
2868,1.0,0,0.5377765
2869,1.0,0,0.53554016
2870,1.0,0,0.8940675
2871,0.0,0,0.12969053
2872,0.0,0,0.17157438
2873,1.0,1,0.6890967
2874,1.0,1,0.83904546
2875,0.0,0,0.108451396
2876,1.0,1,0.71063673
2877,1.0,0,0.5235295
2878,1.0,1,0.80748975
2879,0.0,0,0.43418676
2880,1.0,1,0.94257826
2881,0.0,0,0.04157792
2882,0.0,0,0.30368656
2883,0.0,0,0.16354842
2884,0.0,0,0.47559282
2885,0.0,1,0.39387122
2886,0.0,0,0.25415006
2887,1.0,1,0.7506422
2888,1.0,1,0.6895651
2889,0.0,0,0.2412855
2890,0.0,0,0.09532975
2891,1.0,1,0.80450875
2892,0.0,0,0.48887688
2893,0.0,0,0.4953306
2894,1.0,1,0.6630061
2895,0.0,0,0.013403173
2896,0.0,0,0.24676478
2897,1.0,1,0.5792565
2898,1.0,1,0.813899
2899,0.0,0,0.019332375
2900,0.0,0,0.20283903
2901,1.0,1,0.8344626
2902,0.0,0,0.3812144
2903,0.0,0,0.1684458
2904,1.0,0,0.6995908
2905,0.0,0,0.039579216
2906,1.0,0,0.59107417
2907,1.0,0,0.5222479
2908,1.0,0,0.71280205
2909,0.0,0,0.044498015
2910,1.0,0,0.6509055
2911,0.0,0,0.059540942
2912,1.0,1,0.79050094
2913,1.0,1,0.8485129
2914,0.0,1,0.26438823
2915,0.0,0,0.33816382
2916,1.0,0,0.7818623
2917,0.0,0,0.038430266
2918,0.0,0,0.20467883
2919,1.0,1,0.58286905
2920,0.0,0,0.22388554
2921,0.0,0,0.019138873
2922,1.0,0,0.61902994
2923,1.0,1,0.926644
2924,0.0,0,0.27632374
2925,1.0,0,0.7927782
2926,0.0,0,0.25934213
2927,0.0,0,0.40774053
2928,1.0,0,0.6440745
2929,0.0,0,0.21472888
2930,1.0,0,0.76066005
2931,0.0,0,0.38958406
2932,0.0,0,0.49033025
2933,1.0,1,0.67555916
2934,0.0,0,0.14548492
2935,0.0,0,0.029478816
2936,1.0,1,0.7951992
2937,0.0,0,0.21587987
2938,1.0,0,0.64917195
2939,0.0,0,0.09606368
2940,0.0,0,0.045081697
2941,0.0,0,0.07407999
2942,1.0,0,0.69381595
2943,1.0,1,0.5895863
2944,1.0,1,0.9141266
2945,0.0,0,0.1686588
2946,1.0,1,0.85018665
2947,0.0,1,0.49199677
2948,0.0,0,0.21382731
2949,0.0,0,0.09667737
2950,1.0,1,0.5964255
2951,1.0,1,0.8533473
2952,0.0,0,0.45400363
2953,1.0,0,0.5818894
2954,1.0,1,0.8822891
2955,0.0,0,0.24282022
2956,0.0,0,0.37640235
2957,1.0,0,0.5954572
2958,1.0,1,0.59852785
2959,0.0,0,0.05908115
2960,0.0,0,0.048407044
2961,0.0,0,0.10278582
2962,1.0,1,0.5446987
2963,0.0,0,0.48774788
2964,1.0,0,0.67916656
2965,1.0,1,0.51626813
2966,1.0,1,0.7967969
2967,0.0,0,0.04840365
2968,0.0,0,0.04204971
2969,1.0,1,0.67490315
2970,1.0,0,0.75676906
2971,1.0,1,0.6946045
2972,0.0,0,0.24510537
2973,0.0,0,0.123349056
2974,0.0,1,0.41474512
2975,0.0,0,0.3709753
2976,0.0,1,0.48613808
2977,1.0,0,0.67679393
2978,0.0,0,0.30612803
2979,0.0,0,0.13493301
2980,0.0,0,0.07662523
2981,1.0,1,0.99727637
2982,0.0,0,0.1594425
2983,1.0,1,0.6666386
2984,1.0,0,0.5669042
2985,1.0,1,0.6058995
2986,0.0,0,0.37048203
2987,1.0,0,0.6633278
2988,0.0,0,0.30837563
2989,0.0,0,0.050352495
2990,0.0,0,0.046299733
2991,1.0,1,0.70011485
2992,1.0,0,0.56816864
2993,0.0,0,0.08272758
2994,1.0,1,0.92356116
2995,1.0,1,0.5969341
2996,1.0,1,0.7267674
2997,0.0,0,0.20698392
2998,1.0,0,0.56605184
2999,0.0,0,0.03814823
3000,0.0,1,0.046908468
3001,1.0,0,0.75285995
3002,0.0,0,0.3300604
3003,1.0,1,0.73679775
3004,1.0,0,0.8026178
3005,1.0,1,0.6748379
3006,0.0,0,0.2968595
3007,0.0,1,0.06774158
3008,0.0,0,0.042142436
3009,0.0,1,0.1279399
3010,1.0,0,0.76670414
3011,0.0,0,0.37112445
3012,0.0,0,0.20782726
3013,1.0,1,0.6817558
3014,0.0,0,0.28483573
3015,0.0,0,0.48299924
3016,0.0,0,0.25052598
3017,0.0,0,0.16410725
3018,1.0,1,0.5315777
3019,0.0,0,0.15985836
3020,0.0,0,0.15818001
3021,1.0,0,0.5492365
3022,1.0,0,0.78386
3023,1.0,1,0.94388765
3024,0.0,0,0.44931015
3025,1.0,0,0.51596284
3026,1.0,1,0.73322904
3027,0.0,0,0.18494801
3028,0.0,1,0.447971
3029,0.0,1,0.07138802
3030,1.0,0,0.87879944
3031,0.0,0,0.14751074
3032,0.0,0,0.08897141
3033,1.0,1,0.9018011
3034,0.0,0,0.051381476
3035,0.0,1,0.49777147
3036,1.0,1,0.5077981
3037,1.0,1,0.5024155
3038,1.0,0,0.646813
3039,0.0,0,0.1991837
3040,0.0,0,0.103110954
3041,0.0,0,0.4357846
3042,0.0,0,0.41776526
3043,1.0,1,0.9589719
3044,0.0,1,0.4505248
3045,0.0,1,0.17794463
3046,1.0,1,0.5738143
3047,1.0,1,0.6804445
3048,0.0,0,0.19180813
3049,0.0,0,0.2651052
3050,1.0,1,0.9627261
3051,0.0,0,0.026692225
3052,1.0,0,0.58627
3053,1.0,1,0.72147506
3054,0.0,0,0.2634592
3055,1.0,1,0.79705405
3056,0.0,0,0.42118257
3057,0.0,0,0.0644292
3058,0.0,0,0.48009276
3059,0.0,0,0.20056619
3060,0.0,0,0.067989215
3061,1.0,1,0.7991264
3062,0.0,0,0.08004616
3063,1.0,1,0.82172906
3064,0.0,0,0.06456701
3065,1.0,0,0.9146073
3066,1.0,1,0.595309
3067,0.0,1,0.33244053
3068,1.0,1,0.7680912
3069,1.0,1,0.89043546
3070,0.0,0,0.09949978
3071,0.0,0,0.48257583
3072,1.0,1,0.6639785
3073,1.0,0,0.5005576
3074,1.0,1,0.66071707
3075,0.0,0,0.28282005
3076,0.0,0,0.123571515
3077,1.0,1,0.78931683
3078,0.0,0,0.07847347
3079,0.0,0,0.04168203
3080,1.0,1,0.83815247
3081,0.0,0,0.13933815
3082,1.0,1,0.5667149
3083,1.0,1,0.77536917
3084,1.0,1,0.61471826
3085,0.0,0,0.010156994
3086,0.0,0,0.13239291
3087,1.0,1,0.91323763
3088,1.0,0,0.5941808
3089,1.0,0,0.52917886
3090,0.0,1,0.33055812
3091,1.0,1,0.97734886
3092,1.0,0,0.75716
3093,0.0,0,0.103767335
3094,0.0,1,0.4321235
3095,1.0,1,0.8567625
3096,0.0,0,0.15471017
3097,1.0,0,0.93214977
3098,1.0,0,0.5297064
3099,1.0,1,0.9049286
3100,1.0,0,0.55958945
3101,0.0,0,0.06734244
3102,1.0,0,0.5605329
3103,1.0,0,0.68042207
3104,0.0,1,0.3212219
3105,0.0,0,0.13311614
3106,1.0,1,0.9732617
3107,1.0,1,0.82550997
3108,1.0,0,0.7402927
3109,1.0,0,0.6448094
3110,0.0,1,0.1788883
3111,1.0,1,0.5180223
3112,1.0,1,0.979759
3113,1.0,1,0.5322309
3114,0.0,0,0.4484777
3115,0.0,0,0.2374567
3116,0.0,0,0.09048728
3117,1.0,1,0.6785404
3118,1.0,1,0.55964416
3119,1.0,1,0.58691305
3120,0.0,0,0.49832135
3121,1.0,0,0.6664919
3122,0.0,0,0.060718905
3123,1.0,0,0.71129453
3124,0.0,0,0.07155891
3125,0.0,0,0.06226582
3126,1.0,1,0.7415156
3127,0.0,0,0.41408098
3128,0.0,0,0.07724429
3129,1.0,1,0.97203517
3130,0.0,0,0.06588995
3131,1.0,1,0.6904953
3132,0.0,0,0.23803098
3133,1.0,1,0.6683004
3134,0.0,0,0.4674839
3135,1.0,1,0.60398734
3136,0.0,0,0.3537485
3137,0.0,0,0.08268094
3138,0.0,0,0.25112417
3139,1.0,0,0.7736154
3140,0.0,0,0.1143988
3141,0.0,0,0.31820756
3142,0.0,1,0.3978916
3143,1.0,0,0.60141796
3144,1.0,1,0.5084079
3145,0.0,0,0.07291289
3146,1.0,1,0.76227045
3147,1.0,1,0.63957995
3148,1.0,1,0.70903605
3149,1.0,0,0.59562886
3150,0.0,0,0.15882505
3151,0.0,0,0.070728965
3152,0.0,0,0.2752791
3153,1.0,1,0.743214
3154,0.0,0,0.022591133
3155,0.0,0,0.051049847
3156,1.0,1,0.54070693
3157,1.0,1,0.6436064
3158,0.0,0,0.12853163
3159,1.0,1,0.9512966
3160,0.0,0,0.13074814
3161,1.0,0,0.7381263
3162,0.0,0,0.20002148
3163,1.0,0,0.5424775
3164,1.0,0,0.6976083
3165,0.0,1,0.3913617
3166,0.0,0,0.043512024
3167,0.0,0,0.2547135
3168,0.0,0,0.12040109
3169,1.0,1,0.9377149
3170,1.0,0,0.73331004
3171,0.0,1,0.29129398
3172,0.0,0,0.12813306
3173,0.0,0,0.07436739
3174,0.0,0,0.46996307
3175,0.0,0,0.23741412
3176,1.0,1,0.98803127
3177,1.0,0,0.6131978
3178,0.0,0,0.0808641
3179,0.0,1,0.030153412
3180,0.0,0,0.09239992
3181,1.0,1,0.6814372
3182,1.0,0,0.580161
3183,0.0,0,0.46086046
3184,1.0,1,0.5340034
3185,1.0,1,0.8854999
3186,0.0,0,0.48236737
3187,0.0,0,0.09213572
3188,1.0,1,0.55273396
3189,0.0,0,0.29201058
3190,0.0,1,0.49657825
3191,1.0,0,0.6462392
3192,0.0,0,0.1038323
3193,1.0,0,0.5286142
3194,0.0,0,0.13491395
3195,0.0,1,0.48686004
3196,0.0,0,0.08232083
3197,0.0,1,0.49739987
3198,1.0,1,0.9701141
3199,1.0,0,0.68485814
3200,0.0,0,0.08568557
3201,1.0,1,0.71733093
3202,0.0,0,0.050416682
3203,0.0,1,0.29097173
3204,0.0,0,0.2527006
3205,1.0,1,0.6673858
3206,0.0,0,0.48398322
3207,1.0,0,0.71383137
3208,1.0,1,0.8472324
3209,0.0,0,0.041465733
3210,1.0,0,0.6736539
3211,0.0,0,0.21920599
3212,0.0,1,0.4830479
3213,1.0,1,0.9114255
3214,1.0,1,0.93276286
3215,0.0,0,0.3411639
3216,0.0,0,0.16482216
3217,1.0,1,0.56999165
3218,0.0,0,0.45935017
3219,0.0,0,0.062854715
3220,1.0,0,0.77475965
3221,1.0,1,0.98776114
3222,0.0,0,0.24950115
3223,0.0,0,0.18949027
3224,0.0,0,0.14626962
3225,1.0,0,0.6678745
3226,1.0,0,0.60750854
3227,1.0,1,0.57655805
3228,0.0,0,0.05004362
3229,1.0,1,0.93658197
3230,1.0,1,0.5488693
3231,0.0,0,0.03979894
3232,1.0,0,0.57113665
3233,1.0,0,0.7867777
3234,0.0,0,0.0628338
3235,1.0,1,0.5999845
3236,0.0,1,0.3943061
3237,0.0,0,0.14409283
3238,1.0,0,0.5618559
3239,1.0,1,0.9685301
3240,0.0,1,0.14525665
3241,0.0,0,0.32437426
3242,1.0,1,0.61653244
3243,1.0,1,0.88754165
3244,0.0,1,0.44507945
3245,1.0,0,0.62947035
3246,1.0,1,0.61684495
3247,0.0,0,0.010473894
3248,1.0,1,0.76700705
3249,0.0,0,0.3359027
3250,0.0,0,0.069898285
3251,1.0,1,0.773309
3252,1.0,1,0.8374946
3253,0.0,0,0.23416507
3254,0.0,0,0.06914877
3255,0.0,0,0.36182547
3256,1.0,0,0.6842346
3257,1.0,1,0.72959083
3258,0.0,0,0.2339764
3259,0.0,0,0.3767287
3260,0.0,0,0.34774625
3261,1.0,0,0.6883929
3262,0.0,0,0.40249997
3263,0.0,0,0.05572439
3264,0.0,0,0.43063635
3265,1.0,1,0.5741865
3266,0.0,1,0.44669074
3267,0.0,0,0.14799169
3268,0.0,0,0.08047265
3269,1.0,1,0.65865636
3270,1.0,0,0.6848777
3271,1.0,0,0.8439237
3272,0.0,0,0.004105347
3273,1.0,1,0.66129607
3274,1.0,1,0.80386734
3275,1.0,1,0.612343
3276,0.0,0,0.12171341
3277,0.0,0,0.12916364
3278,1.0,1,0.6498535
3279,1.0,1,0.65361345
3280,1.0,1,0.90285516
3281,1.0,1,0.96596396
3282,1.0,1,0.6818379
3283,0.0,0,0.058319565
3284,1.0,0,0.5028472
3285,0.0,0,0.42387104
3286,0.0,0,0.32827798
3287,1.0,1,0.63879097
3288,0.0,0,0.2167326
3289,0.0,0,0.4131078
3290,0.0,0,0.02921427
3291,0.0,0,0.028589573
3292,1.0,1,0.867111
3293,1.0,1,0.75598896
3294,0.0,0,0.34929857
3295,1.0,0,0.53998524
3296,1.0,1,0.76967645
3297,1.0,1,0.9457848
3298,0.0,1,0.22647361
3299,1.0,1,0.8093439
3300,1.0,1,0.516855
3301,0.0,0,0.39999974
3302,0.0,0,0.016392143
3303,1.0,1,0.7134689
3304,0.0,1,0.4927446
3305,0.0,0,0.06724277
3306,1.0,1,0.6808422
3307,0.0,0,0.04312408
3308,0.0,0,0.28357354
3309,1.0,1,0.7299471
3310,1.0,0,0.54170763
3311,1.0,1,0.8503776
3312,1.0,0,0.57948446
3313,0.0,0,0.049866233
3314,1.0,0,0.5801802
3315,1.0,1,0.9694853
3316,0.0,0,0.08800102
3317,0.0,0,0.28823158
3318,1.0,1,0.5637784
3319,1.0,1,0.6422983
3320,1.0,1,0.63908976
3321,1.0,0,0.8034903
3322,0.0,0,0.39114377
3323,1.0,0,0.5965978
3324,0.0,0,0.06488738
3325,0.0,0,0.09935834
3326,1.0,0,0.6264804
3327,0.0,0,0.060683884
3328,1.0,1,0.6265314
3329,1.0,0,0.7451554
3330,0.0,0,0.34385663
3331,0.0,0,0.18976742
3332,1.0,0,0.5306058
3333,0.0,0,0.10290917
3334,0.0,0,0.3334246
3335,1.0,0,0.9878419
3336,0.0,0,0.10274677
3337,1.0,0,0.85166454
3338,1.0,0,0.6023153
3339,0.0,0,0.17977059
3340,0.0,0,0.22542754
3341,0.0,0,0.11023437
3342,1.0,1,0.6700895
3343,0.0,0,0.4028499
3344,1.0,1,0.6956831
3345,1.0,1,0.87410307
3346,0.0,0,0.11958003
3347,1.0,1,0.9569102
3348,1.0,1,0.7038833
3349,0.0,0,0.1304954
3350,0.0,0,0.14999726
3351,1.0,0,0.5285835
3352,0.0,0,0.31743646
3353,1.0,1,0.90293795
3354,1.0,0,0.66578186
3355,0.0,0,0.06331942
3356,0.0,0,0.16952972
3357,0.0,0,0.09544736
3358,1.0,1,0.6338758
3359,0.0,0,0.27580735
3360,1.0,0,0.644155
3361,1.0,1,0.6596827
3362,0.0,0,0.19234256
3363,1.0,0,0.5074505
3364,1.0,1,0.968251
3365,0.0,0,0.16697158
3366,1.0,0,0.6287119
3367,0.0,1,0.067409836
3368,1.0,1,0.7686108
3369,1.0,0,0.59145725
3370,0.0,0,0.076299906
3371,0.0,0,0.08254419
3372,0.0,0,0.111538656
3373,1.0,0,0.5770803
3374,0.0,0,0.3525284
3375,1.0,1,0.8562671
3376,1.0,1,0.7100035
3377,1.0,1,0.5977103
3378,0.0,0,0.16790448
3379,0.0,0,0.42802453
3380,1.0,1,0.555148
3381,1.0,0,0.5803883
3382,1.0,0,0.5355231
3383,0.0,0,0.013299024
3384,1.0,0,0.73827857
3385,0.0,1,0.4942789
3386,1.0,1,0.8762669
3387,1.0,1,0.74470574
3388,0.0,0,0.08324451
3389,1.0,1,0.55444014
3390,0.0,0,0.19616471
3391,1.0,1,0.88993603
3392,0.0,1,0.3359438
3393,0.0,0,0.04382705
3394,1.0,1,0.7418766
3395,1.0,1,0.71440285
3396,0.0,0,0.03676244
3397,0.0,1,0.45988238
3398,1.0,0,0.53975135
3399,1.0,1,0.91940886
3400,0.0,0,0.1653147
3401,0.0,0,0.058956232
3402,0.0,0,0.4380811
3403,1.0,0,0.6209199
3404,0.0,0,0.1277802
3405,1.0,1,0.93466955
3406,0.0,1,0.23279938
3407,1.0,0,0.64871776
3408,1.0,0,0.67857385
3409,1.0,1,0.7117685
3410,1.0,1,0.8977861
3411,0.0,0,0.27738318
3412,0.0,0,0.011959515
3413,1.0,0,0.5040886
3414,0.0,1,0.3305621
3415,1.0,1,0.7708861
3416,1.0,1,0.9651356
3417,1.0,0,0.5341009
3418,1.0,0,0.6180137
3419,0.0,1,0.2659358
3420,0.0,0,0.007040409
3421,1.0,1,0.7821926
3422,1.0,1,0.5551427
3423,1.0,1,0.7305902
3424,0.0,0,0.076944
3425,1.0,1,0.69124013
3426,1.0,1,0.836065
3427,0.0,1,0.42955783
3428,0.0,0,0.38697496
3429,1.0,1,0.900002
3430,1.0,1,0.89782983
3431,0.0,0,0.2382319
3432,0.0,0,0.17644075
3433,1.0,1,0.6353726
3434,1.0,0,0.789417
3435,1.0,1,0.5731186
3436,0.0,0,0.06843049
3437,1.0,1,0.8914126
3438,0.0,0,0.08959022
3439,0.0,0,0.44363728
3440,1.0,0,0.5771608
3441,0.0,0,0.36549968
3442,1.0,1,0.8754198
3443,0.0,0,0.042036485
3444,1.0,1,0.886377
3445,0.0,0,0.11017772
3446,0.0,1,0.22738127
3447,1.0,0,0.61248314
3448,0.0,0,0.16898899
3449,1.0,0,0.5189463
3450,0.0,1,0.2596525
3451,1.0,1,0.7395637
3452,1.0,0,0.5240148
3453,0.0,0,0.12438193
3454,1.0,1,0.76121587
3455,1.0,1,0.8415044
3456,0.0,0,0.48353183
3457,1.0,0,0.6402334
3458,1.0,0,0.88475716
3459,0.0,0,0.14276426
3460,0.0,0,0.23725602
3461,0.0,0,0.1473769
3462,0.0,0,0.13486227
3463,0.0,0,0.27324286
3464,0.0,0,0.11127253
3465,0.0,0,0.09539042
3466,0.0,1,0.33836243
3467,1.0,0,0.574078
3468,1.0,1,0.93228126
3469,0.0,0,0.103495434
3470,0.0,0,0.41568953
3471,1.0,1,0.73495686
3472,0.0,0,0.0673296
3473,0.0,0,0.4370045
3474,1.0,1,0.8211637
3475,0.0,0,0.1271553
3476,1.0,1,0.6077599
3477,0.0,0,0.078294486
3478,0.0,0,0.4491546
3479,1.0,1,0.62668496
3480,1.0,1,0.93896604
3481,1.0,0,0.53778726
3482,0.0,0,0.123965636
3483,0.0,1,0.48322448
3484,0.0,1,0.32158357
3485,1.0,1,0.92317337
3486,1.0,0,0.56584096
3487,0.0,0,0.124585755
3488,1.0,1,0.6950701
3489,1.0,1,0.5171283
3490,0.0,0,0.15902805
3491,0.0,0,0.08711931
3492,1.0,1,0.9850113
3493,0.0,0,0.41240665
3494,1.0,1,0.56212205
3495,1.0,1,0.78746414
3496,1.0,1,0.5946207
3497,1.0,1,0.6754626
3498,0.0,0,0.1971669
3499,1.0,1,0.870636
3500,0.0,0,0.30267256
3501,1.0,0,0.7641488
3502,0.0,0,0.11123441
3503,0.0,0,0.049223352
3504,1.0,1,0.8687866
3505,1.0,0,0.50448614
3506,1.0,0,0.57074624
3507,1.0,1,0.62400156
3508,1.0,0,0.5639126
3509,0.0,0,0.083618574
3510,1.0,1,0.72508436
3511,0.0,0,0.017307816
3512,1.0,1,0.85830045
3513,1.0,0,0.62690604
3514,0.0,1,0.43114197
3515,0.0,0,0.07409607
3516,0.0,1,0.12292295
3517,1.0,1,0.78685224
3518,1.0,1,0.9382455
3519,0.0,1,0.3239966
3520,1.0,1,0.64653987
3521,0.0,0,0.30334118
3522,0.0,0,0.35370436
3523,1.0,0,0.5932081
3524,1.0,1,0.8207522
3525,1.0,1,0.908408
3526,0.0,0,0.036555268
3527,1.0,1,0.51286435
3528,0.0,0,0.25527108
3529,1.0,1,0.8031907
3530,0.0,0,0.070245996
3531,0.0,0,0.02177853
3532,1.0,0,0.61371726
3533,1.0,0,0.68347675
3534,1.0,0,0.5793875
3535,0.0,0,0.3706585
3536,1.0,0,0.5402551
3537,0.0,0,0.22580206
3538,0.0,0,0.11340005
3539,1.0,1,0.6696175
3540,0.0,0,0.4777459
3541,1.0,1,0.67417586
3542,1.0,0,0.93400323
3543,0.0,0,0.04226239
3544,0.0,0,0.26604855
3545,0.0,0,0.36659974
3546,0.0,1,0.3845552
3547,0.0,0,0.07964436
3548,1.0,1,0.9794749
3549,1.0,1,0.76749116
3550,1.0,0,0.5510172
3551,1.0,1,0.6158159
3552,0.0,1,0.067485034
3553,0.0,1,0.3108018
3554,1.0,1,0.9272787
3555,1.0,1,0.91787046
3556,0.0,0,0.2969174
3557,1.0,1,0.5939014
3558,0.0,0,0.39911816
3559,1.0,1,0.7451395
3560,0.0,0,0.09847986
3561,1.0,0,0.5194558
3562,0.0,0,0.08370796
3563,1.0,1,0.8986081
3564,0.0,0,0.17677797
3565,0.0,0,0.47801217
3566,1.0,0,0.705986
3567,0.0,0,0.2997757
3568,1.0,0,0.5531327
3569,1.0,1,0.97182244
3570,0.0,1,0.47551405
3571,1.0,1,0.81780297
3572,0.0,1,0.4860419
3573,0.0,0,0.053995807
3574,1.0,1,0.5309376
3575,1.0,1,0.8867832
3576,0.0,0,0.05730251
3577,1.0,1,0.9696284
3578,0.0,0,0.47494233
3579,0.0,0,0.08753129
3580,0.0,1,0.46174487
3581,1.0,1,0.6203785
3582,1.0,1,0.8152079
3583,1.0,0,0.6012352
3584,0.0,0,0.22373079
3585,0.0,0,0.03835237
3586,1.0,1,0.7907192
3587,1.0,1,0.99064696
3588,0.0,1,0.47322193
3589,0.0,0,0.47217503
3590,1.0,0,0.5752575
3591,0.0,1,0.34426343
3592,1.0,1,0.8487307
3593,1.0,1,0.7223141
3594,0.0,0,0.15522811
3595,0.0,0,0.09332156
3596,0.0,0,0.088355504
3597,1.0,0,0.6668448
3598,0.0,1,0.3189933
3599,1.0,1,0.73913276
3600,0.0,0,0.22221114
3601,0.0,0,0.4556016
3602,0.0,0,0.033028584
3603,0.0,0,0.07876446
3604,0.0,0,0.2717245
3605,1.0,0,0.66226715
3606,1.0,0,0.77721757
3607,1.0,0,0.6084132
3608,0.0,0,0.37709546
3609,1.0,0,0.5407059
3610,1.0,0,0.67949635
3611,0.0,0,0.093824424
3612,0.0,0,0.2239163
3613,0.0,0,0.34560624
3614,1.0,1,0.70143193
3615,0.0,0,0.11471916
3616,0.0,0,0.28462213
3617,0.0,0,0.45656002
3618,1.0,0,0.6633191
3619,1.0,1,0.90903807
3620,0.0,0,0.13359302
3621,1.0,1,0.9508667
3622,1.0,1,0.55795264
3623,0.0,0,0.43878713
3624,1.0,1,0.7300686
3625,1.0,1,0.58903104
3626,1.0,1,0.8859924
3627,0.0,0,0.21949796
3628,0.0,0,0.012525001
3629,0.0,0,0.19500144
3630,1.0,1,0.61536825
3631,0.0,0,0.14557602
3632,0.0,0,0.19645096
3633,0.0,0,0.3683899
3634,0.0,0,0.40939698
3635,0.0,0,0.075018995
3636,0.0,0,0.123931035
3637,1.0,1,0.8760501
3638,1.0,1,0.6887083
3639,1.0,0,0.6509384
3640,0.0,0,0.22053279
3641,1.0,1,0.6656009
3642,1.0,0,0.8162617
3643,0.0,0,0.049127717
3644,0.0,0,0.30897957
3645,1.0,1,0.6402641
3646,1.0,1,0.7703327
3647,0.0,0,0.048881687
3648,0.0,0,0.12197961
3649,0.0,0,0.14728676
3650,0.0,0,0.3230416
3651,0.0,0,0.21396248
3652,0.0,0,0.45203155
3653,1.0,1,0.80082417
3654,1.0,1,0.7836923
3655,0.0,0,0.23520909
3656,0.0,0,0.22943176
3657,1.0,1,0.9282626
3658,1.0,1,0.59312916
3659,0.0,0,0.39075238
3660,1.0,1,0.95938027
3661,0.0,0,0.16483334
3662,0.0,0,0.071137935
3663,1.0,1,0.6853182
3664,0.0,0,0.45797625
3665,1.0,1,0.533823
3666,0.0,1,0.16441756
3667,1.0,0,0.560898
3668,1.0,1,0.94823635
3669,1.0,1,0.5778924
3670,0.0,0,0.047511682
3671,0.0,0,0.03397922
3672,1.0,0,0.7020913
3673,1.0,1,0.6260501
3674,1.0,1,0.7429299
3675,1.0,1,0.74821424
3676,0.0,0,0.13920964
3677,0.0,0,0.12511899
3678,0.0,0,0.23458292
3679,1.0,1,0.92058337
3680,0.0,0,0.026228053
3681,1.0,0,0.70554334
3682,1.0,1,0.7080662
3683,0.0,0,0.08938312
3684,0.0,0,0.080693714
3685,1.0,1,0.79010314
3686,1.0,1,0.5828184
3687,1.0,1,0.6524488
3688,1.0,1,0.9302978
3689,0.0,0,0.46611825
3690,0.0,0,0.033273526
3691,1.0,0,0.651394
3692,0.0,0,0.23289359
3693,0.0,0,0.2710113
3694,1.0,0,0.8104121
3695,0.0,0,0.043556977
3696,0.0,0,0.1725196
3697,0.0,0,0.45240727
3698,1.0,1,0.66545874
3699,1.0,1,0.7952635
3700,0.0,0,0.06685097
3701,1.0,1,0.620073
3702,0.0,0,0.06878306
3703,1.0,1,0.9273492
3704,1.0,0,0.7771039
3705,0.0,0,0.043007776
3706,1.0,1,0.839832
3707,0.0,1,0.48038962
3708,1.0,0,0.7376196
3709,0.0,0,0.126233
3710,0.0,0,0.11951431
3711,0.0,0,0.10269924
3712,1.0,0,0.5412342
3713,1.0,1,0.57790285
3714,0.0,0,0.13917829
3715,1.0,1,0.9589677
3716,0.0,1,0.12252923
3717,0.0,0,0.34064135
3718,1.0,1,0.8084436
3719,1.0,1,0.6404788
3720,0.0,0,0.0580153
3721,1.0,0,0.6361669
3722,0.0,0,0.47670227
3723,0.0,0,0.14688295
3724,0.0,0,0.18136305
3725,0.0,0,0.041506857
3726,1.0,0,0.628764
3727,1.0,1,0.7650636
3728,0.0,0,0.10834604
3729,1.0,1,0.87121844
3730,0.0,0,0.10810479
3731,0.0,0,0.049420003
3732,1.0,0,0.61153394
3733,1.0,0,0.8046349
3734,1.0,0,0.52200395
3735,1.0,0,0.8388015
3736,0.0,0,0.19727565
3737,0.0,1,0.10395431
3738,1.0,1,0.79636246
3739,0.0,0,0.049739696
3740,0.0,0,0.451356
3741,0.0,0,0.116561115
3742,1.0,1,0.5447182
3743,0.0,0,0.36232764
3744,0.0,0,0.4216831
3745,0.0,0,0.4425106
3746,1.0,1,0.55387866
3747,0.0,0,0.08804587
3748,1.0,1,0.83555025
3749,1.0,1,0.5151481
3750,1.0,1,0.9439156
3751,0.0,0,0.14664513
3752,0.0,0,0.36697462
3753,1.0,1,0.559012
3754,0.0,0,0.2637317
3755,1.0,1,0.9161961
3756,1.0,1,0.6611271
3757,0.0,0,0.24996734
3758,0.0,0,0.060118247
3759,1.0,0,0.58363765
3760,0.0,0,0.13129623
3761,1.0,0,0.58266056
3762,1.0,0,0.7012694
3763,0.0,0,0.007055115
3764,0.0,1,0.3842697
3765,1.0,0,0.715275
3766,1.0,1,0.6906231
3767,1.0,1,0.675064
3768,1.0,1,0.7672063
3769,1.0,1,0.5734852
3770,1.0,0,0.5141233
3771,0.0,1,0.17385857
3772,0.0,0,0.06765656
3773,1.0,1,0.97495973
3774,1.0,1,0.6144407
3775,0.0,1,0.22533157
3776,0.0,1,0.49760976
3777,1.0,1,0.87376994
3778,1.0,1,0.90527433
3779,1.0,0,0.5621053
3780,0.0,1,0.37806472
3781,0.0,0,0.14049177
3782,0.0,0,0.028042471
3783,1.0,0,0.64759576
3784,1.0,0,0.751315
3785,1.0,1,0.7597878
3786,1.0,0,0.5637014
3787,0.0,0,0.06735138
3788,0.0,0,0.022296391
3789,1.0,0,0.54645497
3790,1.0,1,0.5642217
3791,0.0,0,0.19771157
3792,1.0,0,0.6215507
3793,0.0,0,0.1398643
3794,1.0,1,0.950173
3795,1.0,0,0.6182846
3796,1.0,1,0.8929417
3797,1.0,0,0.5607183
